12:14:17 1335.0 ppm (-43), brightness: 0.924, window is open -> close window
16:18:58 2014.0 ppm (+110), brightness: 0.148, window is closed -> open window
17:02:30 1344.0 ppm (-25), brightness: 0.149, window is open -> close window
23:50:49 2037.0 ppm (+71), brightness: 0.148, window is closed -> open window
00:44:51 1506.0 ppm (-4), brightness: 0.148, window is open, command close
04:29:31 1977.0 ppm (+13), brightness: 0.148, window is closed, command close
04:30:01 1964.0 ppm (+2), brightness: 0.148, window is closed, command open
04:50:32 1451.0 ppm (-16), brightness: 0.148, window is open, command close
05:48:05 2022.0 ppm (+53), brightness: 0.148, window is closed -> open window
06:10:06 1457.0 ppm (+14), brightness: 0.148, window is open, command close
07:52:10 2012.0 ppm (+38), brightness: 0.148, window is closed -> open window
14:43:28 1344.0 ppm (-18), brightness: 0.148, window is open -> close window
15:22:30 2027.0 ppm (+97), brightness: 0.148, window is closed -> open window
17:19:36 1334.0 ppm (-33), brightness: 0.148, window is open -> close window
00:01:54 2015.0 ppm (+45), brightness: 0.148, window is closed -> open window
00:13:54 1339.0 ppm (-22), brightness: 0.148, window is open -> close window
23:01:55 2014.0 ppm (+38), brightness: 0.148, window is closed -> open window
23:15:26 1348.0 ppm (-10), brightness: 0.148, window is open -> close window
00:02:58 2013.0 ppm (+48), brightness: 0.148, window is closed -> open window
00:21:29 1331.0 ppm (-33), brightness: 0.148, window is open -> close window
00:57:30 2025.0 ppm (+146), brightness: 0.148, window is closed -> open window
01:07:31 1343.0 ppm (-19), brightness: 0.148, window is open -> close window
02:17:04 2006.0 ppm (+30), brightness: 0.148, window is closed -> open window
02:28:04 1342.0 ppm (-12), brightness: 0.148, window is open -> close window
04:11:09 2001.0 ppm (+42), brightness: 0.148, window is closed -> open window
04:22:09 1332.0 ppm (-44), brightness: 0.148, window is open -> close window
05:37:43 2031.0 ppm (+46), brightness: 0.148, window is closed -> open window
05:56:13 1336.0 ppm (-29), brightness: 0.148, window is open -> close window
18:07:16 2012.0 ppm (+25), brightness: 0.147, window is closed -> open window
18:24:17 1347.0 ppm (-8), brightness: 0.148, window is open -> close window
00:54:04 2018.0 ppm (+146), brightness: 0.148, window is closed -> open window
02:06:38 1347.0 ppm (-12), brightness: 0.148, window is open -> close window
03:37:42 2001.0 ppm (+53), brightness: 0.148, window is closed -> open window
03:47:42 1350.0 ppm (-37), brightness: 0.148, window is open -> close window
06:21:19 2007.0 ppm (+30), brightness: 0.148, window is closed -> open window
06:35:20 1349.0 ppm (-6), brightness: 0.148, window is open -> close window
08:09:54 2013.0 ppm (+47), brightness: 0.214, window is closed -> open window
08:18:24 1350.0 ppm (-80), brightness: 0.310, window is open -> close window
21:26:00 2007.0 ppm (+13), brightness: 0.148, window is closed -> open window
21:57:01 1337.0 ppm (-32), brightness: 0.148, window is open -> close window
00:17:49 2001.0 ppm (+35), brightness: 0.148, window is closed -> open window
00:25:19 1336.0 ppm (-52), brightness: 0.148, window is open -> close window
21:25:16 2015.0 ppm (+302), brightness: 0.148, window is closed -> open window
21:39:46 1342.0 ppm (-28), brightness: 0.147, window is open -> close window
23:30:21 2006.0 ppm (+10), brightness: 0.148, window is closed -> open window
23:37:52 1341.0 ppm (-45), brightness: 0.148, window is open -> close window
01:29:57 2039.0 ppm (+85), brightness: 0.148, window is closed -> open window
01:44:27 1346.0 ppm (-55), brightness: 0.148, window is open -> close window
03:30:32 2016.0 ppm (+25), brightness: 0.148, window is closed -> open window
03:38:32 1347.0 ppm (-43), brightness: 0.148, window is open -> close window
05:14:37 2044.0 ppm (+106), brightness: 0.148, window is closed -> open window
05:22:07 1333.0 ppm (-61), brightness: 0.148, window is open -> close window
06:55:11 2014.0 ppm (+23), brightness: 0.148, window is closed -> open window
07:05:12 1339.0 ppm (-33), brightness: 0.148, window is open -> close window
23:59:27 2019.0 ppm (+58), brightness: 0.148, window is closed -> open window
00:31:59 1345.0 ppm (-12), brightness: 0.148, window is open -> close window
04:11:39 2000.0 ppm (+25), brightness: 0.148, window is closed -> open window
04:28:40 1340.0 ppm (-14), brightness: 0.148, window is open -> close window
01:52:07 2012.0 ppm (+30), brightness: 0.148, window is closed -> open window
02:01:38 1335.0 ppm (-43), brightness: 0.148, window is open -> close window
04:55:15 2028.0 ppm (+53), brightness: 0.148, window is closed -> open window
05:12:46 1348.0 ppm (-25), brightness: 0.148, window is open -> close window
12:18:05 2007.0 ppm (+18), brightness: 0.148, window is closed -> open window
13:12:07 1342.0 ppm (-61), brightness: 0.922, window is open -> close window
23:51:06 2016.0 ppm (+40), brightness: 0.148, window is closed -> open window
00:25:38 1349.0 ppm (-15), brightness: 0.148, window is open -> close window
02:12:12 2000.0 ppm (+23), brightness: 0.148, window is closed -> open window
02:19:13 1323.0 ppm (-71), brightness: 0.148, window is open -> close window
04:09:48 2001.0 ppm (+10), brightness: 0.148, window is closed -> open window
04:17:48 1347.0 ppm (-37), brightness: 0.148, window is open -> close window
06:01:23 2007.0 ppm (+12), brightness: 0.148, window is closed -> open window
06:54:25 1327.0 ppm (-30), brightness: 0.148, window is open -> close window
00:00:41 2000.0 ppm (+8), brightness: 0.148, window is closed -> open window
00:07:42 1345.0 ppm (-49), brightness: 0.147, window is open -> close window
02:22:49 2011.0 ppm (+57), brightness: 0.148, window is closed -> open window
02:29:19 1342.0 ppm (-67), brightness: 0.148, window is open -> close window
05:40:01 2001.0 ppm (+15), brightness: 0.148, window is closed -> open window
05:49:02 1347.0 ppm (-15), brightness: 0.148, window is open -> close window
01:56:39 2003.0 ppm (+15), brightness: 0.148, window is closed -> open window
02:05:09 1336.0 ppm (-36), brightness: 0.148, window is open -> close window
03:52:14 2012.0 ppm (+23), brightness: 0.148, window is closed -> open window
04:00:15 1348.0 ppm (-34), brightness: 0.148, window is open -> close window
00:08:09 2007.0 ppm (+17), brightness: 0.148, window is closed -> open window
00:23:39 1341.0 ppm (-24), brightness: 0.148, window is open -> close window
07:50:00 2004.0 ppm (+20), brightness: 0.163, window is closed -> open window
08:08:00 1345.0 ppm (-28), brightness: 0.274, window is open -> close window
03:30:24 2038.0 ppm (+42), brightness: 0.148, window is closed -> open window
03:39:25 1346.0 ppm (-28), brightness: 0.148, window is open -> close window
09:03:09 1702.0 ppm (+16), brightness: 0.552, window is closed, command open
09:12:09 1355.0 ppm (-26), brightness: 0.837, window is open, command close
16:12:28 2006.0 ppm (+121), brightness: 0.148, window is closed -> open window
16:55:30 1328.0 ppm (-54), brightness: 0.148, window is open -> close window
00:34:21 2003.0 ppm (+13), brightness: 0.148, window is closed -> open window
05:40:35 1349.0 ppm (-16), brightness: 0.148, window is open -> close window
07:35:40 2000.0 ppm (+15), brightness: 0.148, window is closed -> open window
07:41:40 1561.0 ppm (-68), brightness: 0.149, window is open, command close
01:10:57 2054.0 ppm (+105), brightness: 0.148, window is closed -> open window
01:39:28 1344.0 ppm (-22), brightness: 0.148, window is open -> close window
02:38:31 2043.0 ppm (+119), brightness: 0.148, window is closed -> open window
02:50:01 1350.0 ppm (-44), brightness: 0.148, window is open -> close window
04:33:36 2003.0 ppm (+25), brightness: 0.148, window is closed -> open window
04:45:37 1347.0 ppm (-14), brightness: 0.148, window is open -> close window
06:05:40 2010.0 ppm (+31), brightness: 0.148, window is closed -> open window
06:12:11 1509.0 ppm (-117), brightness: 0.148, window is open, command close
07:24:14 2005.0 ppm (+86), brightness: 0.148, window is closed -> open window
07:42:15 1348.0 ppm (-8), brightness: 0.149, window is open -> close window
11:41:55 2003.0 ppm (+53), brightness: 0.148, window is closed -> open window
12:48:28 1335.0 ppm (-34), brightness: 0.904, window is open -> close window
15:08:35 2008.0 ppm (+28), brightness: 0.148, window is closed -> open window
15:31:06 2098.0 ppm (+26), brightness: 0.266, window is open, command close
15:31:06 2098.0 ppm (+26), brightness: 0.266, window is open -> open window
15:41:06 1337.0 ppm (-65), brightness: 0.506, window is open -> close window
18:12:43 2001.0 ppm (+62), brightness: 0.148, window is closed -> open window
18:21:43 1337.0 ppm (-47), brightness: 0.148, window is open -> close window
23:35:57 2017.0 ppm (+100), brightness: 0.148, window is closed -> open window
23:44:28 1349.0 ppm (-20), brightness: 0.148, window is open -> close window
00:48:01 2001.0 ppm (+5), brightness: 0.148, window is closed -> open window
00:56:01 1343.0 ppm (-26), brightness: 0.148, window is open -> close window
02:46:36 2004.0 ppm (+42), brightness: 0.148, window is closed -> open window
02:55:07 1325.0 ppm (-43), brightness: 0.148, window is open -> close window
04:26:11 2003.0 ppm (+36), brightness: 0.147, window is closed -> open window
04:35:41 1345.0 ppm (-16), brightness: 0.148, window is open -> close window
06:10:45 2001.0 ppm (+10), brightness: 0.148, window is closed -> open window
06:20:16 1348.0 ppm (-15), brightness: 0.148, window is open -> close window
20:48:24 2242.0 ppm (+242), brightness: 0.505, window is closed -> open window
21:51:27 1339.0 ppm (-52), brightness: 0.152, window is open -> close window
23:28:01 2016.0 ppm (+23), brightness: 0.148, window is closed -> open window
23:35:31 1344.0 ppm (-44), brightness: 0.148, window is open -> close window
05:07:47 1379.0 ppm (+14), brightness: 0.148, window is closed, command open
05:15:17 1325.0 ppm (-61), brightness: 0.148, window is open -> close window
07:38:53 2010.0 ppm (+46), brightness: 0.177, window is closed -> open window
07:57:54 1330.0 ppm (-22), brightness: 0.153, window is open -> close window
09:51:59 2013.0 ppm (+40), brightness: 0.511, window is closed -> open window
09:58:29 1342.0 ppm (-61), brightness: 0.515, window is open -> close window
10:27:04 1458.0 ppm (+15), brightness: 0.593, window is closed, command open
10:31:04 1372.0 ppm (-55), brightness: 0.652, window is open, command close
10:32:04 1394.0 ppm (+22), brightness: 0.680, window is closed, command disable
21:00:40 1511.0 ppm (-489), brightness: 0.620, window is closed, command disable
